CardId,RuleFamily,RuleCategory,Trigger,Base,Translate,WordCategory,Before,After,Answer,Outcome,TranslateSent,Why,Why-Cym
p000407,"Soft, Contact",Preposition,trwy,gwesty,hotel,noun-masc,Mae e'n cerdded trwy , drud.,westy,SM,He walks through an expensive hotel.,After trwy the next word normally takes a soft mutation and initial g drops so gwesty becomes westy. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwesty yn dod yn westy. Mae trwy yn golygu through.
p000408,"Soft, Contact",Preposition,trwy,gorsaf,station,noun-fem,Mae hi'n mynd trwy , fawr.,orsaf,SM,She goes through a big station.,After trwy the next word normally takes a soft mutation and initial g drops so gorsaf becomes orsaf. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gorsaf yn dod yn orsaf. Mae trwy yn golygu through.
p000409,"Soft, Contact",Preposition,trwy,gardd,garden,noun-fem,Mae'r ci yn rhedeg trwy , wlyb.,ardd,SM,The dog runs through a wet garden.,After trwy the next word normally takes a soft mutation and initial g drops so gardd becomes ardd. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gardd yn dod yn ardd. Mae trwy yn golygu through.
p000410,"Soft, Contact",Preposition,trwy,cwm,valley,noun-masc,Mae'r car yn mynd trwy , cymylog.,gwm,SM,The car goes through a cloudy valley.,After trwy the next word normally takes a soft mutation so cwm becomes gwm. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly cwm yn dod yn gwm. Mae trwy yn golygu through.
p000411,"Soft, Contact",Preposition,trwy,bwyty,restaurant,noun-masc,Rydyn ni'n mynd trwy , arbennig heno.,fwyty,SM,We go through a special restaurant tonight.,After trwy the next word normally takes a soft mutation so bwyty becomes fwyty. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly bwyty yn dod yn fwyty. Mae trwy yn golygu through.
p000412,"Soft, Contact",Preposition,trwy,prifysgol,university,noun-fem,Mae'r myfyriwr yn cerdded trwy , fawr.,brifysgol,SM,The student walks through a big university.,After trwy the next word normally takes a soft mutation so prifysgol becomes brifysgol. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly prifysgol yn dod yn brifysgol. Mae trwy yn golygu through.
p000413,"Soft, Contact",Preposition,trwy,clwb,club,noun-masc,Dw i'n mynd trwy , nos.,glwb,SM,I go through a nightclub.,After trwy the next word normally takes a soft mutation so clwb becomes glwb. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly clwb yn dod yn glwb. Mae trwy yn golygu through.
p000414,"Soft, Contact",Preposition,trwy,plant,children,noun-pl,Mae'r athro yn mynd trwy , llawen.,blant,SM,The teacher goes through cheerful children.,After trwy the next word normally takes a soft mutation so plant becomes blant. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly plant yn dod yn blant. Mae trwy yn golygu through.
p000415,None,Preposition,trwy,ysbyty,hospital,noun-masc,Dw i'n cerdded trwy , mawr.,ysbyty,NONE,I walk through a big hospital.,Trwy normally causes a soft mutation but ysbyty starts with a vowel sound so it does not change.,Fel arfer mae trwy yn achosi treiglad meddal ond mae ysbyty yn dechrau gyda sain llafariad felly nid yw'n newid.
p000416,None,Preposition,trwy,siop,shop,noun-fem,Mae e'n cerdded trwy , fach.,siop,NONE,He walks through a small shop.,Trwy normally causes a soft mutation but words beginning with s do not change in soft mutation.,Fel arfer mae trwy yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000417,None,Preposition,trwy,drws,door,noun-masc,Mae e'n mynd trwy'r , yn araf.,drws,NONE,He goes through the door slowly.,Trwy normally causes a soft mutation but the definite article 'r comes between trwy and the noun so the noun stays unmutated.,Fel arfer mae trwy yn achosi treiglad meddal ond mae'r fannod 'r rhwng trwy a'r enw felly mae'r enw yn aros heb dreiglad.
p000418,None,Preposition,trwy,ffenest,window,noun-fem,Edrycha trwy'r , fawr.,ffenest,NONE,Look through the big window.,Trwy normally causes a soft mutation but the definite article 'r comes between trwy and the noun so the noun stays unmutated.,Fel arfer mae trwy yn achosi treiglad meddal ond mae'r fannod 'r rhwng trwy a'r enw felly mae'r enw yn aros heb dreiglad.
p000419,None,Preposition,trwy,parc,park,noun-masc,Rydyn ni'n cerdded trwy'r , heulog.,parc,NONE,We walk through the sunny park.,Trwy normally causes a soft mutation but the definite article 'r comes between trwy and the noun so the noun stays unmutated.,Fel arfer mae trwy yn achosi treiglad meddal ond mae'r fannod 'r rhwng trwy a'r enw felly mae'r enw yn aros heb dreiglad.
p000420,"Soft, Contact",Preposition,trwy,rhifau,numbers,noun-pl,Dw i'n mynd trwy , heddiw.,rifau,SM,I go through the numbers today.,After trwy the next word normally takes a soft mutation so rhifau becomes rifau. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly rhifau yn dod yn rifau. Mae trwy yn golygu through.
p000421,None,Preposition,trwy,adeilad,building,noun-masc,Mae'r dyn yn mynd trwy , mawr.,adeilad,NONE,The man goes through a big building.,Trwy normally causes a soft mutation but adeilad starts with a vowel so it does not change.,Fel arfer mae trwy yn achosi treiglad meddal ond mae adeilad yn dechrau gyda llafariad felly nid yw'n newid.
p000422,"Soft, Contact",Preposition,trwy,camera,camera,noun-masc,Edrycha trwy , bach.,gamera,SM,Look through a small camera.,After trwy the next word normally takes a soft mutation so camera becomes gamera.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly camera yn dod yn gamera.
p000423,"Soft, Contact",Preposition,trwy,castell,castle,noun-masc,Rydyn ni'n cerdded trwy , hen.,gastell,SM,We walk through an old castle.,After trwy the next word normally takes a soft mutation so castell becomes gastell.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly castell yn dod yn gastell.
p000424,"Soft, Contact",Preposition,trwy,canol,middle,noun-masc,Cerdda trwy , y parc bach.,ganol,SM,Walk through the middle of the small park.,After trwy the next word normally takes a soft mutation so canol becomes ganol.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly canol yn dod yn ganol.
p000425,"Soft, Contact",Preposition,trwy,pabell,tent,noun-fem,Mae'r plant yn mynd trwy , fawr.,babell,SM,The children go through a big tent.,After trwy the next word normally takes a soft mutation so pabell becomes babell.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly pabell yn dod yn babell.
p000426,"Soft, Contact",Preposition,trwy,cegin,kitchen,noun-fem,Mae hi'n mynd trwy , fach.,gegin,SM,She goes through a small kitchen.,After trwy the next word normally takes a soft mutation so cegin becomes gegin.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly cegin yn dod yn gegin.
p000427,"Soft, Contact",Preposition,trwy,llinell,line,noun-fem,Darllena trwy , gyntaf.,linell,SM,Read through the first line.,After trwy the next word normally takes a soft mutation so llinell becomes linell.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly llinell yn dod yn linell.
p000428,"Soft, Contact",Preposition,trwy,gwaith,work,noun-masc,Dw i'n mynd trwy , anodd heddiw.,waith,SM,I am going through difficult work today.,After trwy the next word normally takes a soft mutation and initial g drops so gwaith becomes waith.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwaith yn dod yn waith.
p000429,"Soft, Contact",Preposition,trwy,gwlad,country,noun-fem,Mae'r trên yn teithio trwy , fawr.,wlad,SM,The train travels through a big country.,After trwy the next word normally takes a soft mutation and initial g drops so gwlad becomes wlad.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwlad yn dod yn wlad.
p000430,"Soft, Contact",Preposition,trwy,llong,ship,noun-fem,Mae'r dyn yn cerdded trwy , fawr.,long,SM,The man walks through a big ship.,After trwy the next word normally takes a soft mutation so llong becomes long.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly llong yn dod yn long.
p000431,"Soft, Contact",Preposition,trwy,neuadd,hall,noun-fem,Rydyn ni'n mynd trwy , fawr.,neuadd,SM,We go through a big hall.,After trwy a soft mutation is expected but n does not change so neuadd stays neuadd.,Ar ôl trwy byddai treiglad meddal fel arfer ond nid yw n yn newid felly mae neuadd yn aros yn neuadd.
p000432,"Soft, Contact",Preposition,trwy,problem,problem,noun-fem,Dw i'n mynd trwy , anodd.,broblem,SM,I am going through a difficult problem.,After trwy the next word normally takes a soft mutation so problem becomes broblem.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly problem yn dod yn broblem.
p000433,"Soft, Contact",Preposition,trwy,rhaglen,programme,noun-fem,Dw i'n mynd trwy , arbennig.,raglen,SM,I go through a special programme.,After trwy the next word normally takes a soft mutation so rhaglen becomes raglen.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly rhaglen yn dod yn raglen.
p000434,"Soft, Contact",Preposition,trwy,ras,race,noun-fem,Mae hi'n mynd trwy , hir.,ras,SM,She goes through a long race.,After trwy a soft mutation is expected but r does not change so ras stays ras.,Ar ôl trwy byddai treiglad meddal fel arfer ond nid yw r yn newid felly mae ras yn aros yn ras.
p000435,"Soft, Contact",Preposition,trwy,rownd,round,noun-fem,Dw i'n mynd trwy , ail.,rownd,SM,I go through the second round.,After trwy a soft mutation is expected but r does not change so rownd stays rownd.,Ar ôl trwy byddai treiglad meddal fel arfer ond nid yw r yn newid felly mae rownd yn aros yn rownd.
p000436,None,Preposition,trwy,swyddfa,office,noun-fem,Mae hi'n cerdded trwy , bach.,swyddfa,NONE,She walks through a small office.,Trwy normally causes a soft mutation but words beginning with s do not change in soft mutation.,Fel arfer mae trwy yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000437,None,Preposition,trwy,stryd,street,noun-fem,Cerdda trwy , fawr yn ofalus.,stryd,NONE,Walk through the big street carefully.,Trwy normally causes a soft mutation but words beginning with s do not change in soft mutation.,Fel arfer mae trwy yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000438,"Soft, Contact",Preposition,trwy,torth,loaf,noun-fem,Mae hi'n torri trwy , fawr.,dorth,SM,She cuts through a big loaf.,After trwy the next word normally takes a soft mutation so torth becomes dorth.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly torth yn dod yn dorth.
p000439,None,Preposition,trwy,uned,unit,noun-fem,Mae e'n gweithio trwy , arbennig.,uned,NONE,He works through a special unit.,Trwy normally causes a soft mutation but uned starts with a vowel so it does not change.,Fel arfer mae trwy yn achosi treiglad meddal ond mae uned yn dechrau gyda llafariad felly nid yw'n newid.
p000440,"Soft, Contact",Preposition,trwy,lôn,lane,noun-fem,Rydyn ni'n cerdded trwy , hir.,lôn,SM,We walk through a long lane.,After trwy a soft mutation is expected but l does not change so lôn stays lôn.,Ar ôl trwy byddai treiglad meddal fel arfer ond nid yw l yn newid felly mae lôn yn aros yn lôn.
p000441,"Soft, Contact",Preposition,wrth,drws,door,noun-masc,Arhoswch wrth , os gwelwch yn dda.,ddrws,SM,Please wait by the door.,After the preposition wrth the next word normally takes a soft mutation so drws becomes ddrws.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly drws yn dod yn ddrws.
p000442,"Soft, Contact",Preposition,wrth,car,car,noun-masc,Mae'r bag wrth , mawr.,gar,SM,The bag is by a big car.,After the preposition wrth the next word normally takes a soft mutation so car becomes gar.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly car yn dod yn gar.
p000443,"Soft, Contact",Preposition,wrth,bws,bus,noun-masc,Dw i'n aros wrth , am funud.,fws,SM,I am waiting by a bus for a minute.,After the preposition wrth the next word normally takes a soft mutation so bws becomes fws.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly bws yn dod yn fws.
p000444,"Soft, Contact",Preposition,wrth,bwrdd,table,noun-masc,Eisteddwch wrth , gyda'ch te.,fwrdd,SM,Sit by a table with your tea.,After the preposition wrth the next word normally takes a soft mutation so bwrdd becomes fwrdd.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly bwrdd yn dod yn fwrdd.
p000445,"Soft, Contact",Preposition,wrth,cadair,chair,noun-fem,Mae'r gath yn cysgu wrth ,.,gadair,SM,The cat is sleeping by a chair.,After the preposition wrth the next word normally takes a soft mutation so cadair becomes gadair.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly cadair yn dod yn gadair.
p000446,"Soft, Contact",Preposition,wrth,coeden,tree,noun-fem,Mae'r ci'n hapus wrth ,.,goeden,SM,The dog is happy by a tree.,After the preposition wrth the next word normally takes a soft mutation so coeden becomes goeden.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly coeden yn dod yn goeden.
p000447,"Soft, Contact",Preposition,wrth,cwm,valley,noun-masc,Mae'r ffordd yn mynd wrth ,.,gwm,SM,The road goes along a valley.,After the preposition wrth the next word normally takes a soft mutation so cwm becomes gwm.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly cwm yn dod yn gwm.
p000448,"Soft, Contact",Preposition,wrth,gwesty,hotel,noun-masc,Mae'r tacsi'n aros wrth ,.,westy,SM,The taxi is waiting by a hotel.,After the preposition wrth the next word normally takes a soft mutation and initial g drops so gwesty becomes westy.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwesty yn dod yn westy.
p000449,"Soft, Contact",Preposition,wrth,gorsaf,station,noun-fem,Mae'r bws yn stopio wrth ,.,orsaf,SM,The bus stops by a station.,After the preposition wrth the next word normally takes a soft mutation and initial g drops so gorsaf becomes orsaf.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gorsaf yn dod yn orsaf.
p000450,"Soft, Contact",Preposition,wrth,plismon,policeman,noun-masc,Siarada wrth , yn ofalus.,blismon,SM,Speak to a policeman carefully.,After the preposition wrth the next word normally takes a soft mutation so plismon becomes blismon.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly plismon yn dod yn blismon.
p000451,"Soft, Contact",Preposition,wrth,cymydog,neighbour,noun-masc,Dw i'n siarad wrth , bob dydd.,gymydog,SM,I talk to a neighbour every day.,After the preposition wrth the next word normally takes a soft mutation so cymydog becomes gymydog.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly cymydog yn dod yn gymydog.
p000452,"Soft, Contact",Preposition,wrth,mab,son,noun-masc,Mae hi'n gwenu wrth , ifanc.,fab,SM,She smiles at a young son.,After the preposition wrth the next word normally takes a soft mutation so mab becomes fab.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly mab yn dod yn fab.
p000453,"Soft, Contact",Preposition,wrth,meddyg,doctor,noun-masc,Dw i'n gofyn wrth , am help.,feddyg,SM,I am asking a doctor for help.,After the preposition wrth the next word normally takes a soft mutation so meddyg becomes feddyg.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly meddyg yn dod yn feddyg.
p000454,"Soft, Contact",Preposition,wrth,llyfr,book,noun-masc,Mae'r nodyn wrth , ar y bwrdd.,lyfr,SM,The note is by a book on the table.,After the preposition wrth the next word normally takes a soft mutation so llyfr becomes lyfr.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly llyfr yn dod yn lyfr.
p000455,"Soft, Contact",Preposition,wrth,rhif,number,noun-masc,Mae'r swyddfa wrth , ar y stryd.,rif,SM,The office is by a number on the street.,After the preposition wrth the next word normally takes a soft mutation so rhif becomes rif.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly rhif yn dod yn rif.
p000456,None,Preposition,wrth,athro,teacher,noun-masc,Mae hi'n siarad wrth , da.,athro,NONE,She is talking to a good teacher.,Wrth would normally cause a soft mutation but athro starts with a vowel so it does not change.,Byddai wrth fel arfer yn achosi treiglad meddal ond mae athro yn dechrau gyda llafariad felly nid yw'n newid.
p000457,None,Preposition,wrth,ysgol,school,noun-fem,Mae'r car yn aros wrth ,.,ysgol,NONE,The car is waiting by the school.,Wrth would normally cause a soft mutation but ysgol starts with a vowel sound so it does not change.,Byddai wrth fel arfer yn achosi treiglad meddal ond mae ysgol yn dechrau gyda sain llafariad felly nid yw'n newid.
p000458,None,Preposition,wrth,siop,shop,noun-fem,Mae'r banc wrth , fawr.,siop,NONE,The bank is by a big shop.,Wrth would normally cause a soft mutation but words beginning with s do not change in soft mutation.,Byddai wrth fel arfer yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000459,None,Preposition,wrth,car,car,noun-masc,Mae'r bag wrth y , mawr.,car,NONE,The bag is by the big car.,Wrth normally causes a soft mutation but the definite article y comes between wrth and the noun so the noun stays unmutated.,Fel arfer mae wrth yn achosi treiglad meddal ond mae'r fannod y rhwng wrth a'r enw felly mae'r enw yn aros heb dreiglad.
p000460,None,Preposition,wrth,bws,bus,noun-masc,Mae hi'n aros wrth y , araf.,bws,NONE,She is waiting by the slow bus.,Wrth normally causes a soft mutation but the definite article y comes between wrth and the noun so the noun stays unmutated.,Fel arfer mae wrth yn achosi treiglad meddal ond mae'r fannod y rhwng wrth a'r enw felly mae'r enw yn aros heb dreiglad.
p000461,"Soft, Contact",Preposition,wrth,pensil,pencil,noun-masc,Mae'r llyfr wrth , coch.,bensil,SM,The book is by a red pencil.,After the preposition wrth the next word normally takes a soft mutation so pensil changes to bensil.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly pensil yn dod yn bensil.
p000462,"Soft, Contact",Preposition,wrth,cloc larwm,alarm clock,noun-masc,Mae'r gwely wrth , bach.,gloc larwm,SM,The bed is by a small alarm clock.,After the preposition wrth the next word normally takes a soft mutation so cloc larwm changes to gloc larwm.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly cloc larwm yn dod yn gloc larwm.
p000463,"Soft, Contact",Preposition,wrth,cwmni,company,noun-masc,Mae'r swyddfa wrth , mawr.,gwmni,SM,The office is by a big company.,After the preposition wrth the next word normally takes a soft mutation so cwmni changes to gwmni.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly cwmni yn dod yn gwmni.
p000464,"Soft, Contact",Preposition,wrth,camera,camera,noun-masc,Mae'r bag wrth , drud.,gamera,SM,The bag is by an expensive camera.,After the preposition wrth the next word normally takes a soft mutation so camera changes to gamera.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly camera yn dod yn gamera.
p000465,"Soft, Contact",Preposition,wrth,cyfeiriad,direction address,noun-masc,Mae'r car yn mynd wrth , y môr.,gyfeiriad,SM,The car is going towards the sea.,After the preposition wrth the next word normally takes a soft mutation so cyfeiriad changes to gyfeiriad.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly cyfeiriad yn dod yn gyfeiriad.
p000466,"Soft, Contact",Preposition,wrth,cefn,back,noun-masc,Mae'r bag wrth , y gadair.,gefn,SM,The bag is at the back of the chair.,After the preposition wrth the next word normally takes a soft mutation so cefn changes to gefn.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly cefn yn dod yn gefn.
p000467,"Soft, Contact",Preposition,wrth,clust,ear,noun-fem,Mae'r ffôn wrth , chwith.,glust,SM,The phone is by the left ear.,After the preposition wrth the next word normally takes a soft mutation so clust changes to glust.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly clust yn dod yn glust.
p000468,"Soft, Contact",Preposition,wrth,gŵr,man husband,noun-masc,Dw i'n siarad wrth , enwog.,ŵr,SM,I am talking to a famous man.,After the preposition wrth the next word normally takes a soft mutation and initial g drops so gŵr becomes ŵr.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gŵr yn dod yn ŵr.
p000469,"Soft, Contact",Preposition,wrth,gweithiwr,worker,noun-masc,Mae hi'n siarad wrth , diog.,weithiwr,SM,She is talking to a lazy worker.,After the preposition wrth the next word normally takes a soft mutation and initial g drops so gweithiwr becomes weithiwr.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gweithiwr yn dod yn weithiwr.
p000470,"Soft, Contact",Preposition,wrth,postmon,postman,noun-masc,Dw i'n siarad wrth , cyflym.,bostmon,SM,I am talking to a quick postman.,After the preposition wrth the next word normally takes a soft mutation so postmon changes to bostmon.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly postmon yn dod yn bostmon.
p000471,"Soft, Contact",Preposition,wrth,bugail,shepherd,noun-masc,Mae'r ci wrth , da.,fugail,SM,The dog is by a good shepherd.,After the preposition wrth the next word normally takes a soft mutation so bugail changes to fugail.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly bugail yn dod yn fugail.
p000472,"Soft, Contact",Preposition,wrth,brawd,brother,noun-masc,Dw i'n siarad wrth , annwyl.,frawd,SM,I am talking to a dear brother.,After the preposition wrth the next word normally takes a soft mutation so brawd changes to frawd.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly brawd yn dod yn frawd.
p000473,"Soft, Contact",Preposition,wrth,merch,girl daughter,noun-fem,Mae'r bachgen yn siarad wrth , ifanc.,ferch,SM,The boy is talking to a young girl.,After the preposition wrth the next word normally takes a soft mutation so merch changes to ferch.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly merch yn dod yn ferch.
p000474,"Soft, Contact",Preposition,wrth,banc,bank,noun-masc,Dw i'n aros wrth , bach.,fanc,SM,I am waiting by a small bank.,After the preposition wrth the next word normally takes a soft mutation so banc changes to fanc.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly banc yn dod yn fanc.
p000475,"Soft, Contact",Preposition,wrth,ffatri,factory,noun-fem,Mae'r bws yn stopio wrth , fawr.,fatri,SM,The bus stops by a big factory.,After the preposition wrth the next word normally takes a soft mutation so initial ff changes to f and ffatri becomes fatri.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal felly ff yn dod yn f ac mae ffatri yn dod yn fatri.
p000476,None,Preposition,wrth,ysgol,school,noun-fem,Mae'r maes parcio wrth , mawr.,ysgol,NONE,The car park is by a big school.,Wrth normally causes a soft mutation but ysgol starts with a vowel sound so it does not change.,Fel arfer mae wrth yn achosi treiglad meddal ond mae ysgol yn dechrau gyda sain llafariad felly nid yw'n newid.
p000477,None,Preposition,wrth,siop,shop,noun-fem,Mae'r banc wrth , fawr.,siop,NONE,The bank is by a big shop.,Wrth normally causes a soft mutation but words beginning with s do not change in soft mutation.,Fel arfer mae wrth yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000478,None,Preposition,wrth,car,car,noun-masc,Dw i'n aros wrth y ,.,car,NONE,I am waiting by the car.,Wrth normally causes a soft mutation but the article y comes between wrth and the noun so the mutation from wrth does not apply. Car is masculine so it does not change after y.,Fel arfer mae wrth yn achosi treiglad meddal ond mae'r fannod y rhwng wrth a'r enw felly nid yw treiglad wrth yn berthnasol. Mae car yn wrywaidd felly nid yw'n newid ar ôl y.
p000479,None,Preposition,wrth,bws,bus,noun-masc,Mae hi'n sefyll wrth y , araf.,bws,NONE,She is standing by the slow bus.,Wrth normally causes a soft mutation but the article y comes between wrth and the noun so the mutation from wrth does not apply. Bws is masculine so it does not change after y.,Fel arfer mae wrth yn achosi treiglad meddal ond mae'r fannod y rhwng wrth a'r enw felly nid yw treiglad wrth yn berthnasol. Mae bws yn wrywaidd felly nid yw'n newid ar ôl y.
p000480,"Soft, Contact",Preposition,wrth,wal,wall,noun-fem,Mae'r llun wrth , gwyn.,wal,SM,The picture is by a white wall.,After the preposition wrth the next word normally takes a soft mutation but wal does not change in the soft mutation.,Ar ôl yr arddodiad wrth mae'r gair nesaf fel arfer yn treiglo'n feddal ond nid yw wal yn newid yn y treiglad meddal.
