Location	level	pack_id	card_seq	RuleCategory	Tags	trigger	base	translate	wordcategory	sentence_with_gap	Sentence_Eng	outcome (SM/NM/AM/NONE)	Target_word	WhyEng	WhyCym	RuleCat	frame_id	qa_status (Draft / Generated / Checked / Fixed)
public/data/			c000623	Complement		rhaid	ysgrifennu	to write	verb-noun	Rhaid iddi hi [ ] ’r adroddiad erbyn dydd Llun.		NONE	ysgrifennu	The Rhaid i … pattern still applies, but this word starts with a vowel sound, so there is no visible change in spelling.	Mae’r patrwm Rhaid i … yn dal i weithredu, ond mae’r gair yn dechrau gyda llafariad, felly dim newid gweledol yn yr ysgrifen.			
public/data/			c000624	Complement		rhaid	bwyta	to eat	verb-noun	Rhaid i ni [ ] cyn cychwyn.		SM	fwyta	Rhaid i … causes soft mutation: bwyta → fwyta (b→f).	Mae Rhaid i … yn achosi treiglad meddal: bwyta → fwyta (b→f).			
public/data/			c000625	Complement		rhaid	dal	to hold	verb-noun	Rhaid i chi [ ] y drws am ychydig.		SM	ddal	Rhaid i … causes soft mutation: dal → ddal (d→dd).	Mae Rhaid i … yn achosi treiglad meddal: dal → ddal (d→dd).			
public/data/			c000626	Complement		rhaid	cymryd	to take	verb-noun	Rhaid iddyn nhw [ ] camau pendant ar unwaith.		SM	gymryd	Rhaid i … causes soft mutation: cymryd → gymryd (c→g).	Mae Rhaid i … yn achosi treiglad meddal: cymryd → gymryd (c→g).			
public/data/			c000627	Complement		rhaid	cael	to get	verb-noun	Rhaid i fi [ ] ateb clir cyn heno.		SM	gael	Rhaid i … causes soft mutation: cael → gael (c→g).	Mae Rhaid i … yn achosi treiglad meddal: cael → gael (c→g).			
public/data/			c000628	Complement		rhaid	trefnu	to arrange	verb-noun	Rhaid i ni [ ] ’r cyfarfod erbyn yfory.		SM	drefnu	Rhaid i … causes soft mutation: trefnu → drefnu (t→d).	Mae Rhaid i … yn achosi treiglad meddal: trefnu → drefnu (t→d).			
public/data/			c000629	Complement		rhaid	gwerthu	to sell	verb-noun	Rhaid i chi [ ] yr hen gar cyn prynu un newydd.		SM	werthu	With Rhaid i …, soft mutation applies; with g- the g drops, so gwerthu → werthu.	Gyda Rhaid i …, mae treiglad meddal; gyda g- mae’r g yn diflannu, felly gwerthu → werthu.			
public/data/			c000630	Complement		rhaid	gyrru	to drive	verb-noun	Rhaid iddyn nhw [ ] yn ofalus ar y ffordd.		SM	yrru	Rhaid i … soft-mutates the action word; with g- the g drops, so gyrru → yrru. Extra words don’t block this pattern.	Mae Rhaid i … yn treiglo’r gair gweithredu’n feddal; gyda g- mae’r g yn diflannu, felly gyrru → yrru. Nid yw geiriau ychwanegol yn ei atal.			
public/data/			c000631	Preposition		ar	mat	mat	noun-masc	Roedd y bag ar y [ ] ger y drws.		NONE	mat	The preposition ar would normally cause soft mutation on the next noun, but the article y is in between, so ar can’t affect it. Also, this masculine noun does not soft-mutate after the article, so it stays mat.	Byddai’r arddodiad ar fel arfer yn achosi treiglad meddal ar yr enw nesaf, ond mae’r fannod y rhyngddynt, felly ni all ar ei effeithio. Hefyd, nid yw’r enw gwrywaidd hwn yn treiglo ar ôl y fannod, felly mae’n aros yn mat.			
public/data/			c000632	Preposition		wrth	ffenestr	window	noun-fem	Arhoswch wrth y [ ] am funud.		NONE	ffenestr	wrth can cause soft mutation only when it is directly before the noun. Here y comes in between, so wrth can’t trigger anything—and ff- does not show soft mutation anyway, so the form stays the same.	Gall wrth achosi treiglad meddal dim ond pan mae’n union o flaen yr enw. Yma mae y rhyngddynt, felly ni all wrth achosi dim—ac nid yw ff- yn dangos treiglad meddal beth bynnag, felly mae’r ffurf yr un fath.			
public/data/			c000633	Article	Article|Noun-fem	y	cornel	corner	noun-fem	Daeth y sŵn o’r [ ] yn sydyn.		SM	gornel	The preposition’s effect is blocked by ’r, but ’r is the definite article here, and with a feminine singular noun it can cause soft mutation: cornel → gornel (c→g).	Mae effaith yr arddodiad yn cael ei rhwystro gan ’r, ond ’r yw’r fannod yma, ac gyda enw benywaidd unigol gall achosi treiglad meddal: cornel → gornel (c→g).			
public/data/			c000634	Preposition		drwy	twnnel	tunnel	noun-masc	Aeth y trên drwy’r [ ] yn araf.		NONE	twnnel	drwy would normally soften the next noun, but ’r sits between them, so there is no direct trigger. The article also doesn’t change this masculine noun, so it stays twnnel.	Byddai drwy fel arfer yn treiglo’r enw nesaf, ond mae ’r rhyngddynt, felly nid oes sbardun uniongyrchol. Hefyd nid yw’r fannod yn newid yr enw gwrywaidd hwn, felly mae’n aros yn twnnel.			
public/data/			c000635	Preposition		am	pris	price	noun-masc	Talwyd am y [ ] yn y swyddfa.		NONE	pris	am would normally soften a following noun on direct contact, but the article y breaks that contact. The article doesn’t change this masculine noun, so it stays pris.	Byddai am fel arfer yn treiglo enw sy’n dod yn syth ar ei ôl, ond mae’r fannod y yn torri’r cyswllt. Nid yw’r fannod yn newid yr enw gwrywaidd hwn, felly mae’n aros yn pris.			
public/data/			c000636	Preposition		gan	plant	children	noun-pl	Cafwyd canmoliaeth gan y [ ] yn y dathliad.		NONE	plant	gan would soften the next noun if it were directly before it, but y blocks contact. Also, the definite article does not cause mutation on plural nouns, so it stays plant.	Byddai gan yn treiglo’r enw nesaf pe bai’n union o’i flaen, ond mae y yn rhwystro’r cyswllt. Hefyd, nid yw’r fannod yn treiglo enwau lluosog, felly mae’n aros yn plant.			
public/data/			c000637	Article	Article|Noun-fem	y	blwyddyn	year	noun-fem	Siaradwyd amdani dros y [ ] diwethaf.		SM	flwyddyn	The preposition’s trigger is blocked, but the article y with a feminine singular noun causes soft mutation: blwyddyn → flwyddyn (b→f).	Mae sbardun yr arddodiad wedi’i rwystro, ond mae’r fannod y gyda enw benywaidd unigol yn achosi treiglad meddal: blwyddyn → flwyddyn (b→f).			
public/data/			c000638	Preposition		hyd	afon	river	noun-fem	Cerddon ni hyd yr [ ] heddiw.		NONE	afon	hyd would normally soften on direct contact, but yr stands between and blocks it. The noun starts with a vowel, so even if a rule applied you would see no visible change.	Byddai hyd fel arfer yn treiglo ar gyswllt uniongyrchol, ond mae yr rhyngddynt ac yn ei rwystro. Mae’r enw’n dechrau gyda llafariad, felly hyd yn oed pe bai rheol yn berthnasol ni fyddai newid gweledol.			
public/data/			c000639	Preposition		i	tŷ	house	noun-masc	Aethon ni i’r [ ] yn gynnar.		NONE	tŷ	i would normally soften the next noun on direct contact, but ’r comes in between, so i can’t trigger mutation here. The article doesn’t change this masculine noun, so it stays tŷ.	Byddai i fel arfer yn treiglo’r enw nesaf ar gyswllt uniongyrchol, ond mae ’r rhyngddynt, felly ni all i sbarduno treiglad yma. Nid yw’r fannod yn newid yr enw gwrywaidd hwn, felly mae’n aros yn tŷ.			
public/data/			c000640	Preposition		tan	to	roof	noun-masc	Aroson ni tan y [ ] tra roedd hi’n bwrw.		NONE	to	tan would normally soften on direct contact, but the article y blocks it. The article doesn’t change this masculine noun, so it stays to.	Byddai tan fel arfer yn treiglo ar gyswllt uniongyrchol, ond mae’r fannod y yn ei rwystro. Nid yw’r fannod yn newid yr enw gwrywaidd hwn, felly mae’n aros yn to.			
public/data/			c000641	Article	Article|Noun-fem	y	gardd	garden	noun-fem	Cawsom ni gysgod dan yr [ ] drannoeth.		SM	ardd	The preposition can’t reach past the article, but the article with a feminine noun causes soft mutation. Here g- drops: gardd → ardd (and that’s why it’s yr ardd, because the mutated form starts with a vowel).	Ni all yr arddodiad fynd heibio’r fannod, ond mae’r fannod gyda enw benywaidd yn achosi treiglad meddal. Yma mae g- yn diflannu: gardd → ardd (a dyna pam mai yr ardd ydyw, gan fod y ffurf dreigledig yn dechrau gyda llafariad).			
public/data/			c000642	Preposition		o	cwt	shed / hut	noun-masc	Daeth y ci o’r [ ] bach.		NONE	cwt	o would normally soften the next noun on direct contact, but ’r blocks contact. The article doesn’t change this masculine noun, so it stays cwt.	Byddai o fel arfer yn treiglo’r enw nesaf ar gyswllt uniongyrchol, ond mae ’r yn torri’r cyswllt. Nid yw’r fannod yn newid yr enw gwrywaidd hwn, felly mae’n aros yn cwt.			
public/data/			c000643	Preposition		wrth	rheolau	rules	noun-pl	Dylech chi gadw wrth y [ ] bob amser.		NONE	rheolau	wrth can cause soft mutation only on direct contact, but y blocks that. Also, the article doesn’t mutate plurals, so it stays rheolau.	Gall wrth achosi treiglad meddal dim ond ar gyswllt uniongyrchol, ond mae y yn ei rwystro. Hefyd, nid yw’r fannod yn treiglo lluosog, felly mae’n aros yn rheolau.			
public/data/			c000644	Preposition		trwy	lloft	loft / attic	noun-fem	Aethon ni trwy’r [ ] i lawr y grisiau.		SM	loft	trwy can’t mutate across ’r, but the article with a feminine singular noun can still cause soft mutation. Here ll- becomes l-, so lloft → loft.	Ni all trwy achosi treiglad dros ’r, ond gall y fannod gyda enw benywaidd unigol achosi treiglad meddal. Yma mae ll- yn dod yn l-, felly lloft → loft.			
public/data/			c000645	Preposition		at	bachgen	boy	noun-masc	Siarada i at y [ ] am help.		NONE	bachgen	at would normally soften on direct contact, but y blocks it. The article doesn’t change this masculine noun, so it stays bachgen.	Byddai at fel arfer yn treiglo ar gyswllt uniongyrchol, ond mae y yn ei rwystro. Nid yw’r fannod yn newid yr enw gwrywaidd hwn, felly mae’n aros yn bachgen.			
public/data/			c000646	Article	Article|Noun-fem	y	cath	cat	noun-fem	Roedd y gath wrth y [ ] yn purrio.		SM	gath	The preposition’s effect is blocked by y, but the article y with a feminine singular noun causes soft mutation: cath → gath (c→g).	Mae effaith yr arddodiad wedi’i rwystro gan y, ond mae’r fannod y gyda enw benywaidd unigol yn achosi treiglad meddal: cath → gath (c→g).			
public/data/			c000647	Preposition		ar	dŵr	water	noun-masc	Bu’r cwch ar y [ ] am oriau.		NONE	dŵr	ar can soften only on direct contact, but y blocks it. The article doesn’t change this masculine noun, so it stays dŵr.	Gall ar dreiglo dim ond ar gyswllt uniongyrchol, ond mae y yn ei rwystro. Nid yw’r fannod yn newid yr enw gwrywaidd hwn, felly mae’n aros yn dŵr.			
public/data/			c000648	Preposition		dros	mis	month	noun-masc	Bydd y ffordd ar gau dros y [ ] sy’n dod.		NONE	mis	dros would soften the next noun on direct contact, but y blocks it. The article doesn’t change this masculine noun, so it stays mis.	Byddai dros yn treiglo’r enw nesaf ar gyswllt uniongyrchol, ond mae y yn ei rwystro. Nid yw’r fannod yn newid yr enw gwrywaidd hwn, felly mae’n aros yn mis.			
public/data/			c000649	Conjunction		neu	drws	door	noun-masc	Wnei di agor ffenestr neu’r [ ] tu allan?		NONE	drws	Here neu is followed by the article ’r, so the noun is not directly after neu. Because contact is broken, there’s no mutation—and the article doesn’t mutate this masculine noun.	Yma mae neu yn cael ei ddilyn gan y fannod ’r, felly nid yw’r enw yn dod yn syth ar ôl neu. Gan fod y cyswllt wedi torri, nid oes treiglad—ac nid yw’r fannod yn treiglo’r enw gwrywaidd hwn.			
public/data/			c000650	Article	Article|Noun-fem	y	merch	girl	noun-fem	Wyt ti’n gweld y ffenestr neu’r [ ] yn codi llaw?		SM	ferch	Any effect from neu is blocked by ’r, but ’r is the definite article, and with a feminine singular noun it causes soft mutation: merch → ferch (m→f).	Mae unrhyw effaith gan neu wedi’i rwystro gan ’r, ond ’r yw’r fannod, ac gyda enw benywaidd unigol mae’n achosi treiglad meddal: merch → ferch (m→f).			
public/data/			c000651	Complement		yn	clir	clear	adj	Mae’r neges yn [ ] iawn.		SM	glir	In the pattern bod + yn + adjective, the adjective takes soft mutation, so clir → glir (c→g).	Yn y patrwm bod + yn + ansoddair, mae’r ansoddair yn cael treiglad meddal, felly clir → glir (c→g).			
public/data/			c000652	Complement		yn	mynd	to go	verb-noun	Mae hi’n [ ] adref nawr.		NONE	mynd	Here yn links to a verb-noun (“going/doing”). In this use, yn does not soft-mutate the verb-noun, so mynd stays the same.	Yma mae yn yn cysylltu â berfenw (“mynd/gwneud”). Yn y defnydd hwn, nid yw yn yn treiglo’r ferfenw, felly mae mynd yr un fath.			
public/data/			c000653	Complement		yn	dynes	woman	noun-fem	Mae hi’n [ ] garedig iawn.		SM	ddynes	With yn + noun meaning “is a …”, the noun often takes soft mutation, so dynes → ddynes (d→dd).	Gyda yn + enw sy’n golygu “yn …”, mae’r enw yn aml yn cael treiglad meddal, felly dynes → ddynes (d→dd).			
public/data/			c000654	Article	Article|Noun-fem	y	cangen	branch	noun-fem	Cwrddon ni yn y ganolfan ac wedyn yn y [ ] leol.		SM	gangen	The preposition is separated by y, but the article y itself can soft-mutate a feminine singular noun: cangen → gangen (c→g).	Mae’r arddodiad wedi’i wahanu gan y, ond gall y fannod y ei hun dreiglo enw benywaidd unigol: cangen → gangen (c→g).			
public/data/			c000655	Article	Article|Noun-fem	y	llaw	hand	noun-fem	Mae angen trefniant am y [ ] ar unwaith.		SM	law	am can’t mutate across y, but y can soft-mutate a feminine singular noun. Soft mutation changes ll → l, so llaw → law.	Ni all am dreiglo dros y, ond gall y dreiglo enw benywaidd unigol. Mae treiglad meddal yn newid ll → l, felly llaw → law.			
public/data/			c000656	Complement		heddiw	heddiw	today	time-adv	Dw i’n brysur [ ] ond mi wnawn ni siarad fory.		NONE	heddiw	heddiw is just the normal word “today” here; there’s no mutation rule affecting it.	heddiw yw’r gair arferol am “today” yma; does dim rheol dreiglo yn ei effeithio.			
public/data/			c000657	Complement		yfory	yfory	tomorrow	time-adv	Awn ni at y dref [ ] os bydd amser.		NONE	yfory	yfory (“tomorrow”) stays unchanged here; no mutation applies.	Mae yfory (“tomorrow”) yn aros yr un fath yma; does dim treiglad yn berthnasol.			
public/data/			c000659	Complement		heddiw	heddiw	today	time-adv	Roedd yr arholiad bore [ ].		NONE	heddiw	In bore heddiw, the word heddiw stays as it is; there’s no mutation in this phrase.	Yn bore heddiw, mae heddiw yn aros yr un fath; does dim treiglad yn y mynegiant hwn.			
public/data/			c000660	Complement		heddiw	heddiw	today	time-adv	Rydyn ni’n cyfarfod prynhawn [ ] yn y ganolfan.		NONE	heddiw	In prynhawn heddiw, heddiw stays unchanged; no mutation applies.	Yn prynhawn heddiw, mae heddiw yn aros yr un fath; does dim treiglad yn berthnasol.			
public/data/			c000661	Complement		fory	yfory	tomorrow	time-adv	Mae gen i apwyntiad bore [ ].		NONE	yfory	In time phrases like bore/prynhawn fory, it’s commonly written fory (dropping the y-). That’s a spelling convention here, not a mutation.	Mewn ymadroddion fel bore/prynhawn fory, ysgrifennir fory yn aml (heb y y-). Confensiwn sillafu ydy hyn, nid treiglad.			
public/data/			c000662	Complement		fory	yfory	tomorrow	time-adv	Cawn ni alwad Teams prynhawn [ ] i drafod y camau nesaf.		NONE	fory	Same convention: prynhawn fory is the usual written form; it’s not soft mutation.	Yr un confensiwn: prynhawn fory yw’r ffurf arferol; nid treiglad meddal mohono.			
public/data/			c000663	Complement		dydd	dydd	day	noun-masc	 [ ] Llun byddwn ni’n cyfarfod am ddeg.		SM	Ddydd	In time phrases meaning “on (a day)”, dydd appears as Ddydd (d→dd): Ddydd Llun = “on Monday”.	Mewn ymadroddion amser sy’n golygu “ar (ddiwrnod)”, daw dydd yn Ddydd (d→dd): Ddydd Llun = “on Monday”.			
public/data/			c000664	Complement		dydd	dydd	day	noun-masc	 [ ] Mawrth mae’r cwrs yn dechrau.		SM	Ddydd	Same fixed time expression: Ddydd Mawrth = “on Tuesday”; dydd → Ddydd.	Yr un mynegiant sefydlog: Ddydd Mawrth = “on Tuesday”; dydd → Ddydd.			
public/data/			c000665	Complement		dydd	dydd	day	noun-masc	 [ ] Mercher maen nhw’n hyfforddi.		SM	Ddydd	Same pattern: Ddydd Mercher (“on Wednesday”): dydd → Ddydd.	Yr un patrwm: Ddydd Mercher (“on Wednesday”): dydd → Ddydd.			
public/data/			c000666	Complement		dydd	dydd	day	noun-masc	 [ ] Iau byddwn ni allan o’r swyddfa.		SM	Ddydd	Fixed form in day expressions: Ddydd Iau (“on Thursday”).	Ffurf sefydlog mewn mynegiant diwrnod: Ddydd Iau (“on Thursday”).			
public/data/			c000667	Complement		dydd	dydd	day	noun-masc	 [ ] Gwener bydd y canlyniadau allan.		SM	Ddydd	Fixed form: Ddydd Gwener (“on Friday”).	Ffurf sefydlog: Ddydd Gwener (“on Friday”).			
public/data/			c000668	Complement		dydd	dydd	day	noun-masc	 [ ] Sadwrn mae’r gêm fawr.		SM	Ddydd	Fixed form: Ddydd Sadwrn (“on Saturday”).	Ffurf sefydlog: Ddydd Sadwrn (“on Saturday”).			
public/data/			c000669	Complement		dydd	dydd	day	noun-masc	 [ ] Sul mae’r gwasanaeth arbennig.		SM	Ddydd	Fixed form: Ddydd Sul (“on Sunday”).	Ffurf sefydlog: Ddydd Sul (“on Sunday”).			
public/data/			c000670	Preposition		ar	dechrau	start / beginning	noun-masc	Cawn ni gyfarfod ar [ ] ’r mis.		SM	ddechrau	ar directly before the noun causes soft mutation: dechrau → ddechrau (d→dd).	Mae ar yn union o flaen yr enw yn achosi treiglad meddal: dechrau → ddechrau (d→dd).			
public/data/			c000671	Preposition		ar	diwedd	end	noun-masc	Bydd y ffurflenni’n barod ar [ ] y mis.		SM	ddiwedd	ar causes soft mutation on contact: diwedd → ddiwedd (d→dd).	Mae ar yn achosi treiglad meddal ar gyswllt: diwedd → ddiwedd (d→dd).			
public/data/			c000672	Preposition		ar	dechrau	start / beginning	noun-masc	Mae’r tymor yn cychwyn ar [ ] ’r wythnos.		SM	ddechrau	ar + noun on contact: dechrau → ddechrau (d→dd).	ar + enw ar gyswllt: dechrau → ddechrau (d→dd).			
public/data/			c000673	Preposition		tan	mis	month	noun-masc	Mae’r cytundeb yn ddilys tan [ ] Ebrill.		SM	fis	tan directly before the noun causes soft mutation: mis → fis (m→f).	Mae tan yn union o flaen yr enw yn achosi treiglad meddal: mis → fis (m→f).			
public/data/			c000674	Preposition		tan	tro	time / turn	noun-masc	Gad i ni aros tan [ ] nesaf.		SM	dro	tan causes soft mutation on contact: tro → dro (t→d).	Mae tan yn achosi treiglad meddal ar gyswllt: tro → dro (t→d).			
public/data/			c000675	Preposition		tan	prynhawn	afternoon	noun-masc	Bydd y swyddfa ar gau tan [ ] yfory.		SM	brynhawn	tan causes soft mutation: prynhawn → brynhawn (p→b).	Mae tan yn achosi treiglad meddal: prynhawn → brynhawn (p→b).			
